Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep)
2021-01-01 00:15:00,-2.35,0.0,0.0
2021-01-01 00:30:00,-3.6,0.0,0.0
2021-01-01 00:45:00,-4.85,0.0,0.0
2021-01-01 01:00:00,-6.1,0.0,0.0
2021-01-01 01:15:00,-6.1,0.0,0.0
2021-01-01 01:30:00,-6.1,0.0,0.0
2021-01-01 01:45:00,-6.1,0.0,0.0
2021-01-01 02:00:00,-6.1,0.0,0.0
2021-01-01 02:15:00,-6.374999999999999,0.0,0.0
2021-01-01 02:30:00,-6.65,0.0,0.0
2021-01-01 02:45:00,-6.925000000000001,0.0,0.0
2021-01-01 03:00:00,-7.2,0.0,0.0
2021-01-01 03:15:00,-7.2,0.0,0.0
2021-01-01 03:30:00,-7.2,0.0,0.0
2021-01-01 03:45:00,-7.2,0.0,0.0
2021-01-01 04:00:00,-7.2,0.0,0.0
2021-01-01 04:15:00,-7.2,0.0,0.0
2021-01-01 04:30:00,-7.2,0.0,0.0
2021-01-01 04:45:00,-7.2,0.0,0.0
2021-01-01 05:00:00,-7.2,0.0,0.0
2021-01-01 05:15:00,-7.2,0.0,0.0
2021-01-01 05:30:00,-7.2,0.0,0.0
2021-01-01 05:45:00,-7.2,0.0,0.0
2021-01-01 06:00:00,-7.2,0.0,0.0
2021-01-01 06:15:00,-7.2,0.0,0.0
2021-01-01 06:30:00,-7.2,0.0,0.0
2021-01-01 06:45:00,-7.2,0.0,0.0
2021-01-01 07:00:00,-7.2,0.0,0.0
2021-01-01 07:15:00,-7.2,0.0,0.0
2021-01-01 07:30:00,-7.2,0.0,0.0
2021-01-01 07:45:00,-7.2,0.0,0.0
2021-01-01 08:00:00,-7.2,0.0,0.0
2021-01-01 08:15:00,-7.350000000000001,0.0,0.0
2021-01-01 08:30:00,-7.5,0.0,0.0
2021-01-01 08:45:00,-7.65,0.0,0.0
2021-01-01 09:00:00,-7.8,48.0,23.0
2021-01-01 09:15:00,-7.65,59.0,31.0
2021-01-01 09:30:00,-7.5,70.0,39.0
2021-01-01 09:45:00,-7.350000000000001,77.25,38.0
2021-01-01 10:00:00,-7.2,84.5,37.0
2021-01-01 10:15:00,-7.2,91.75,36.0
2021-01-01 10:30:00,-7.2,99.0,35.0
2021-01-01 10:45:00,-7.2,101.25,29.25
2021-01-01 11:00:00,-7.2,103.5,23.5
2021-01-01 11:15:00,-7.2,105.75,17.75
2021-01-01 11:30:00,-7.2,108.0,12.0
2021-01-01 11:45:00,-7.2,106.25,13.25
2021-01-01 12:00:00,-7.2,104.5,14.5
2021-01-01 12:15:00,-6.925000000000001,102.75,15.75
2021-01-01 12:30:00,-6.65,101.0,17.0
2021-01-01 12:45:00,-6.374999999999999,95.0,14.5
2021-01-01 13:00:00,-6.1,89.0,12.0
2021-01-01 13:15:00,-5.549999999999999,83.0,9.5
2021-01-01 13:30:00,-5.0,77.0,7.0
2021-01-01 13:45:00,-4.449999999999999,66.75,5.25
2021-01-01 14:00:00,-3.9,56.5,3.5
2021-01-01 14:15:00,-3.9,46.25,1.75
2021-01-01 14:30:00,-3.9,36.0,0.0
2021-01-01 14:45:00,-3.9,28.5,0.0
2021-01-01 15:00:00,-3.9,21.0,0.0
2021-01-01 15:15:00,-3.9,13.5,0.0
2021-01-01 15:30:00,-3.9,6.0,0.0
2021-01-01 15:45:00,-3.9,4.5,0.0
2021-01-01 16:00:00,-3.9,3.0,0.0
2021-01-01 16:15:00,-3.9,1.5,0.0
2021-01-01 16:30:00,-3.9,0.0,0.0
2021-01-01 16:45:00,-3.9,0.0,0.0
2021-01-01 17:00:00,-3.9,0.0,0.0
2021-01-01 17:15:00,-3.9,0.0,0.0
2021-01-01 17:30:00,-3.9,0.0,0.0
2021-01-01 17:45:00,-3.9,0.0,0.0
2021-01-01 18:00:00,-3.9,0.0,0.0
2021-01-01 18:15:00,-3.9,0.0,0.0
2021-01-01 18:30:00,-3.9,0.0,0.0
2021-01-01 18:45:00,-3.9,0.0,0.0
2021-01-01 19:00:00,-3.9,0.0,0.0
2021-01-01 19:15:00,-3.625,0.0,0.0
2021-01-01 19:30:00,-3.35,0.0,0.0
2021-01-01 19:45:00,-3.075,0.0,0.0
2021-01-01 20:00:00,-2.8,0.0,0.0
2021-01-01 20:15:00,-2.8,0.0,0.0
2021-01-01 20:30:00,-2.8,0.0,0.0
2021-01-01 20:45:00,-2.8,0.0,0.0
2021-01-01 21:00:00,-2.8,0.0,0.0
2021-01-01 21:15:00,-2.65,0.0,0.0
2021-01-01 21:30:00,-2.5,0.0,0.0
2021-01-01 21:45:00,-2.35,0.0,0.0
2021-01-01 22:00:00,-2.2,0.0,0.0
2021-01-01 22:15:00,-2.2,0.0,0.0
2021-01-01 22:30:00,-2.2,0.0,0.0
2021-01-01 22:45:00,-2.2,0.0,0.0
2021-01-01 23:00:00,-2.2,0.0,0.0
2021-01-01 23:15:00,-1.9250000000000005,0.0,0.0
2021-01-01 23:30:00,-1.6500000000000001,0.0,0.0
2021-01-01 23:45:00,-1.375,0.0,0.0
2021-01-02 00:00:00,-1.1,0.0,0.0
2021-01-02 00:15:00,-1.1,0.0,0.0
2021-01-02 00:30:00,-1.1,0.0,0.0
2021-01-02 00:45:00,-1.1,0.0,0.0
2021-01-02 01:00:00,-1.1,0.0,0.0
2021-01-02 01:15:00,-1.1,0.0,0.0
2021-01-02 01:30:00,-1.1,0.0,0.0
2021-01-02 01:45:00,-1.1,0.0,0.0
2021-01-02 02:00:00,-1.1,0.0,0.0
2021-01-02 02:15:00,-1.1,0.0,0.0
2021-01-02 02:30:00,-1.1,0.0,0.0
2021-01-02 02:45:00,-1.1,0.0,0.0
2021-01-02 03:00:00,-1.1,0.0,0.0
2021-01-02 03:15:00,-1.1,0.0,0.0
2021-01-02 03:30:00,-1.1,0.0,0.0
2021-01-02 03:45:00,-1.1,0.0,0.0
2021-01-02 04:00:00,-1.1,0.0,0.0
2021-01-02 04:15:00,-1.1,0.0,0.0
2021-01-02 04:30:00,-1.1,0.0,0.0
2021-01-02 04:45:00,-1.1,0.0,0.0
2021-01-02 05:00:00,-1.1,0.0,0.0
2021-01-02 05:15:00,-0.8250000000000001,0.0,0.0
2021-01-02 05:30:00,-0.55,0.0,0.0
2021-01-02 05:45:00,-0.275,0.0,0.0
2021-01-02 06:00:00,0.0,0.0,0.0
2021-01-02 06:15:00,0.0,0.0,0.0
2021-01-02 06:30:00,0.0,0.0,0.0
2021-01-02 06:45:00,0.0,0.0,0.0
2021-01-02 07:00:00,0.0,0.0,0.0
2021-01-02 07:15:00,-0.275,0.0,0.0
2021-01-02 07:30:00,-0.55,0.0,0.0
2021-01-02 07:45:00,-0.8250000000000001,0.0,0.0
2021-01-02 08:00:00,-1.1,0.0,0.0
2021-01-02 08:15:00,-1.1,0.0,0.0
2021-01-02 08:30:00,-1.1,0.0,0.0
2021-01-02 08:45:00,-1.1,0.0,0.0
2021-01-02 09:00:00,-1.1,39.0,0.0
2021-01-02 09:15:00,-1.1,48.0,0.0
2021-01-02 09:30:00,-1.1,57.0,0.0
2021-01-02 09:45:00,-1.1,64.75,0.75
2021-01-02 10:00:00,-1.1,72.5,1.5
2021-01-02 10:15:00,-1.0,80.25,2.25
2021-01-02 10:30:00,-0.9,88.0,3.0
2021-01-02 10:45:00,-0.7999999999999999,94.0,14.0
2021-01-02 11:00:00,-0.7,100.0,25.0
2021-01-02 11:15:00,-0.6249999999999999,106.0,36.0
2021-01-02 11:30:00,-0.55,112.0,47.0
2021-01-02 11:45:00,-0.475,111.75,46.75
2021-01-02 12:00:00,-0.4,111.5,46.5
2021-01-02 12:15:00,-0.3,111.25,46.25
2021-01-02 12:30:00,-0.2,111.0,46.0
2021-01-02 12:45:00,-0.1,103.0,35.0
2021-01-02 13:00:00,0.0,95.0,24.0
2021-01-02 13:15:00,0.0,87.0,13.0
2021-01-02 13:30:00,0.0,79.0,2.0
2021-01-02 13:45:00,0.0,69.25,1.5
2021-01-02 14:00:00,0.0,59.5,1.0
2021-01-02 14:15:00,0.0,49.75,0.5
2021-01-02 14:30:00,0.0,40.0,0.0
2021-01-02 14:45:00,0.0,32.25,0.0
2021-01-02 15:00:00,0.0,24.5,0.0
2021-01-02 15:15:00,0.0,16.75,0.0
2021-01-02 15:30:00,0.0,9.0,0.0
2021-01-02 15:45:00,0.0,6.75,0.0
2021-01-02 16:00:00,0.0,4.5,0.0
2021-01-02 16:15:00,-0.275,2.25,0.0
2021-01-02 16:30:00,-0.55,0.0,0.0
2021-01-02 16:45:00,-0.8250000000000001,0.0,0.0
2021-01-02 17:00:00,-1.1,0.0,0.0
2021-01-02 17:15:00,-1.1,0.0,0.0
2021-01-02 17:30:00,-1.1,0.0,0.0
2021-01-02 17:45:00,-1.1,0.0,0.0
2021-01-02 18:00:00,-1.1,0.0,0.0
2021-01-02 18:15:00,-1.375,0.0,0.0
2021-01-02 18:30:00,-1.6500000000000001,0.0,0.0
2021-01-02 18:45:00,-1.9250000000000005,0.0,0.0
2021-01-02 19:00:00,-2.2,0.0,0.0
2021-01-02 19:15:00,-2.2,0.0,0.0
2021-01-02 19:30:00,-2.2,0.0,0.0
2021-01-02 19:45:00,-2.2,0.0,0.0
2021-01-02 20:00:00,-2.2,0.0,0.0
2021-01-02 20:15:00,-2.2,0.0,0.0
2021-01-02 20:30:00,-2.2,0.0,0.0
2021-01-02 20:45:00,-2.2,0.0,0.0
2021-01-02 21:00:00,-2.2,0.0,0.0
2021-01-02 21:15:00,-2.2,0.0,0.0
2021-01-02 21:30:00,-2.2,0.0,0.0
2021-01-02 21:45:00,-2.2,0.0,0.0
2021-01-02 22:00:00,-2.2,0.0,0.0
2021-01-02 22:15:00,-2.35,0.0,0.0
2021-01-02 22:30:00,-2.5,0.0,0.0
2021-01-02 22:45:00,-2.65,0.0,0.0
2021-01-02 23:00:00,-2.8,0.0,0.0
2021-01-02 23:15:00,-2.8,0.0,0.0
2021-01-02 23:30:00,-2.8,0.0,0.0
2021-01-02 23:45:00,-2.8,0.0,0.0
2021-01-03 00:00:00,-2.8,0.0,0.0
2021-01-03 00:15:00,-2.8,0.0,0.0
2021-01-03 00:30:00,-2.8,0.0,0.0
2021-01-03 00:45:00,-2.8,0.0,0.0
2021-01-03 01:00:00,-2.8,0.0,0.0
2021-01-03 01:15:00,-2.8,0.0,0.0
2021-01-03 01:30:00,-2.8,0.0,0.0
2021-01-03 01:45:00,-2.8,0.0,0.0
2021-01-03 02:00:00,-2.8,0.0,0.0
2021-01-03 02:15:00,-2.8,0.0,0.0
2021-01-03 02:30:00,-2.8,0.0,0.0
2021-01-03 02:45:00,-2.8,0.0,0.0
2021-01-03 03:00:00,-2.8,0.0,0.0
2021-01-03 03:15:00,-3.075,0.0,0.0
2021-01-03 03:30:00,-3.35,0.0,0.0
2021-01-03 03:45:00,-3.625,0.0,0.0
2021-01-03 04:00:00,-3.9,0.0,0.0
2021-01-03 04:15:00,-3.625,0.0,0.0
2021-01-03 04:30:00,-3.35,0.0,0.0
2021-01-03 04:45:00,-3.075,0.0,0.0
2021-01-03 05:00:00,-2.8,0.0,0.0
2021-01-03 05:15:00,-3.075,0.0,0.0
2021-01-03 05:30:00,-3.35,0.0,0.0
2021-01-03 05:45:00,-3.625,0.0,0.0
2021-01-03 06:00:00,-3.9,0.0,0.0
2021-01-03 06:15:00,-3.625,0.0,0.0
2021-01-03 06:30:00,-3.35,0.0,0.0
2021-01-03 06:45:00,-3.075,0.0,0.0
2021-01-03 07:00:00,-2.8,0.0,0.0
2021-01-03 07:15:00,-3.075,0.0,0.0
2021-01-03 07:30:00,-3.35,0.0,0.0
2021-01-03 07:45:00,-3.625,0.0,0.0
2021-01-03 08:00:00,-3.9,0.0,0.0
2021-01-03 08:15:00,-3.9,0.0,0.0
2021-01-03 08:30:00,-3.9,0.0,0.0
2021-01-03 08:45:00,-3.9,0.0,0.0
2021-01-03 09:00:00,-3.9,25.0,0.0
2021-01-03 09:15:00,-3.625,31.0,0.0
2021-01-03 09:30:00,-3.35,37.0,0.0
2021-01-03 09:45:00,-3.075,42.25,0.0
2021-01-03 10:00:00,-2.8,47.5,0.0
2021-01-03 10:15:00,-2.8,52.75,0.0
2021-01-03 10:30:00,-2.8,58.0,0.0
2021-01-03 10:45:00,-2.8,60.5,0.0
2021-01-03 11:00:00,-2.8,63.0,0.0
2021-01-03 11:15:00,-2.8,65.5,0.0
2021-01-03 11:30:00,-2.8,68.0,0.0
2021-01-03 11:45:00,-2.8,67.25,0.0
2021-01-03 12:00:00,-2.8,66.5,0.0
2021-01-03 12:15:00,-2.8,65.75,0.0
2021-01-03 12:30:00,-2.8,65.0,0.0
2021-01-03 12:45:00,-2.8,61.0,0.0
2021-01-03 13:00:00,-2.8,57.0,0.0
2021-01-03 13:15:00,-2.8,53.0,0.0
2021-01-03 13:30:00,-2.8,49.0,0.0
2021-01-03 13:45:00,-2.8,43.0,0.0
2021-01-03 14:00:00,-2.8,37.0,0.0
2021-01-03 14:15:00,-2.8,31.0,0.0
2021-01-03 14:30:00,-2.8,25.0,0.0
2021-01-03 14:45:00,-2.8,20.25,0.0
2021-01-03 15:00:00,-2.8,15.5,0.0
2021-01-03 15:15:00,-2.8,10.75,0.0
2021-01-03 15:30:00,-2.8,6.0,0.0
2021-01-03 15:45:00,-2.8,4.5,0.0
2021-01-03 16:00:00,-2.8,3.0,0.0
2021-01-03 16:15:00,-2.8,1.5,0.0
2021-01-03 16:30:00,-2.8,0.0,0.0
2021-01-03 16:45:00,-2.8,0.0,0.0
2021-01-03 17:00:00,-2.8,0.0,0.0
2021-01-03 17:15:00,-2.8,0.0,0.0
2021-01-03 17:30:00,-2.8,0.0,0.0
2021-01-03 17:45:00,-2.8,0.0,0.0
2021-01-03 18:00:00,-2.8,0.0,0.0
2021-01-03 18:15:00,-2.65,0.0,0.0
2021-01-03 18:30:00,-2.5,0.0,0.0
2021-01-03 18:45:00,-2.35,0.0,0.0
2021-01-03 19:00:00,-2.2,0.0,0.0
2021-01-03 19:15:00,-2.35,0.0,0.0
2021-01-03 19:30:00,-2.5,0.0,0.0
2021-01-03 19:45:00,-2.65,0.0,0.0
2021-01-03 20:00:00,-2.8,0.0,0.0
2021-01-03 20:15:00,-2.65,0.0,0.0
2021-01-03 20:30:00,-2.5,0.0,0.0
2021-01-03 20:45:00,-2.35,0.0,0.0
2021-01-03 21:00:00,-2.2,0.0,0.0
2021-01-03 21:15:00,-2.35,0.0,0.0
2021-01-03 21:30:00,-2.5,0.0,0.0
2021-01-03 21:45:00,-2.65,0.0,0.0
2021-01-03 22:00:00,-2.8,0.0,0.0
2021-01-03 22:15:00,-2.8,0.0,0.0
2021-01-03 22:30:00,-2.8,0.0,0.0
2021-01-03 22:45:00,-2.8,0.0,0.0
2021-01-03 23:00:00,-2.8,0.0,0.0
2021-01-03 23:15:00,-2.1,0.0,0.0
2021-01-03 23:30:00,-1.4,0.0,0.0
2021-01-03 23:45:00,-0.7,0.0,0.0
2021-01-04 00:00:00,0.0,0.0,0.0
2021-01-04 00:15:00,-0.7,0.0,0.0
2021-01-04 00:30:00,-1.4,0.0,0.0
2021-01-04 00:45:00,-2.1,0.0,0.0
2021-01-04 01:00:00,-2.8,0.0,0.0
2021-01-04 01:15:00,-2.8,0.0,0.0
2021-01-04 01:30:00,-2.8,0.0,0.0
2021-01-04 01:45:00,-2.8,0.0,0.0
2021-01-04 02:00:00,-2.8,0.0,0.0
2021-01-04 02:15:00,-2.8,0.0,0.0
2021-01-04 02:30:00,-2.8,0.0,0.0
2021-01-04 02:45:00,-2.8,0.0,0.0
2021-01-04 03:00:00,-2.8,0.0,0.0
2021-01-04 03:15:00,-2.8,0.0,0.0
2021-01-04 03:30:00,-2.8,0.0,0.0
2021-01-04 03:45:00,-2.8,0.0,0.0
2021-01-04 04:00:00,-2.8,0.0,0.0
2021-01-04 04:15:00,-2.8,0.0,0.0
2021-01-04 04:30:00,-2.8,0.0,0.0
2021-01-04 04:45:00,-2.8,0.0,0.0
2021-01-04 05:00:00,-2.8,0.0,0.0
2021-01-04 05:15:00,-3.075,0.0,0.0
2021-01-04 05:30:00,-3.35,0.0,0.0
2021-01-04 05:45:00,-3.625,0.0,0.0
2021-01-04 06:00:00,-3.9,0.0,0.0
2021-01-04 06:15:00,-4.175,0.0,0.0
2021-01-04 06:30:00,-4.45,0.0,0.0
2021-01-04 06:45:00,-4.725,0.0,0.0
2021-01-04 07:00:00,-5.0,0.0,0.0
2021-01-04 07:15:00,-4.725,0.0,0.0
2021-01-04 07:30:00,-4.45,0.0,0.0
2021-01-04 07:45:00,-4.175,0.0,0.0
2021-01-04 08:00:00,-3.9,0.0,0.0
2021-01-04 08:15:00,-3.625,0.0,0.0
2021-01-04 08:30:00,-3.35,0.0,0.0
2021-01-04 08:45:00,-3.075,0.0,0.0
2021-01-04 09:00:00,-2.8,32.5,0.0
2021-01-04 09:15:00,-2.8,38.25,0.0
2021-01-04 09:30:00,-2.8,44.0,0.0
2021-01-04 09:45:00,-2.8,47.5,0.0
2021-01-04 10:00:00,-2.8,51.0,0.0
2021-01-04 10:15:00,-2.8,54.5,0.0
2021-01-04 10:30:00,-2.8,58.0,0.0
2021-01-04 10:45:00,-2.8,60.75,0.0
2021-01-04 11:00:00,-2.8,63.5,0.0
2021-01-04 11:15:00,-2.8,66.25,0.0
2021-01-04 11:30:00,-2.8,69.0,0.0
2021-01-04 11:45:00,-2.8,68.25,0.0
2021-01-04 12:00:00,-2.8,67.5,0.0
2021-01-04 12:15:00,-2.65,66.75,0.0
2021-01-04 12:30:00,-2.5,66.0,0.0
2021-01-04 12:45:00,-2.35,62.0,0.0
2021-01-04 13:00:00,-2.2,58.0,0.0
2021-01-04 13:15:00,-2.35,54.0,0.0
2021-01-04 13:30:00,-2.5,50.0,0.0
2021-01-04 13:45:00,-2.65,44.75,0.0
2021-01-04 14:00:00,-2.8,39.5,0.0
2021-01-04 14:15:00,-2.8,34.25,0.0
2021-01-04 14:30:00,-2.8,29.0,0.0
2021-01-04 14:45:00,-2.8,24.25,0.0
2021-01-04 15:00:00,-2.8,19.5,0.0
2021-01-04 15:15:00,-2.8,14.75,0.0
2021-01-04 15:30:00,-2.8,10.0,0.0
2021-01-04 15:45:00,-2.8,7.5,0.0
2021-01-04 16:00:00,-2.8,5.0,0.0
2021-01-04 16:15:00,-2.8,2.5,0.0
2021-01-04 16:30:00,-2.8,0.0,0.0
2021-01-04 16:45:00,-2.8,0.0,0.0
2021-01-04 17:00:00,-2.8,0.0,0.0
2021-01-04 17:15:00,-2.8,0.0,0.0
2021-01-04 17:30:00,-2.8,0.0,0.0
2021-01-04 17:45:00,-2.8,0.0,0.0
2021-01-04 18:00:00,-2.8,0.0,0.0
2021-01-04 18:15:00,-2.8,0.0,0.0
2021-01-04 18:30:00,-2.8,0.0,0.0
2021-01-04 18:45:00,-2.8,0.0,0.0
2021-01-04 19:00:00,-2.8,0.0,0.0
2021-01-04 19:15:00,-2.8,0.0,0.0
2021-01-04 19:30:00,-2.8,0.0,0.0
2021-01-04 19:45:00,-2.8,0.0,0.0
2021-01-04 20:00:00,-2.8,0.0,0.0
2021-01-04 20:15:00,-2.8,0.0,0.0
2021-01-04 20:30:00,-2.8,0.0,0.0
2021-01-04 20:45:00,-2.8,0.0,0.0
2021-01-04 21:00:00,-2.8,0.0,0.0
2021-01-04 21:15:00,-3.075,0.0,0.0
2021-01-04 21:30:00,-3.35,0.0,0.0
2021-01-04 21:45:00,-3.625,0.0,0.0
2021-01-04 22:00:00,-3.9,0.0,0.0
2021-01-04 22:15:00,-3.625,0.0,0.0
2021-01-04 22:30:00,-3.35,0.0,0.0
2021-01-04 22:45:00,-3.075,0.0,0.0
2021-01-04 23:00:00,-2.8,0.0,0.0
2021-01-04 23:15:00,-2.8,0.0,0.0
2021-01-04 23:30:00,-2.8,0.0,0.0
2021-01-04 23:45:00,-2.8,0.0,0.0
2021-01-05 00:00:00,-2.8,0.0,0.0
2021-01-05 00:15:00,-2.8,0.0,0.0
2021-01-05 00:30:00,-2.8,0.0,0.0
2021-01-05 00:45:00,-2.8,0.0,0.0
2021-01-05 01:00:00,-2.8,0.0,0.0
2021-01-05 01:15:00,-2.8,0.0,0.0
2021-01-05 01:30:00,-2.8,0.0,0.0
2021-01-05 01:45:00,-2.8,0.0,0.0
2021-01-05 02:00:00,-2.8,0.0,0.0
2021-01-05 02:15:00,-2.8,0.0,0.0
2021-01-05 02:30:00,-2.8,0.0,0.0
2021-01-05 02:45:00,-2.8,0.0,0.0
2021-01-05 03:00:00,-2.8,0.0,0.0
2021-01-05 03:15:00,-2.8,0.0,0.0
2021-01-05 03:30:00,-2.8,0.0,0.0
2021-01-05 03:45:00,-2.8,0.0,0.0
2021-01-05 04:00:00,-2.8,0.0,0.0
2021-01-05 04:15:00,-2.8,0.0,0.0
2021-01-05 04:30:00,-2.8,0.0,0.0
2021-01-05 04:45:00,-2.8,0.0,0.0
2021-01-05 05:00:00,-2.8,0.0,0.0
2021-01-05 05:15:00,-2.8,0.0,0.0
2021-01-05 05:30:00,-2.8,0.0,0.0
2021-01-05 05:45:00,-2.8,0.0,0.0
2021-01-05 06:00:00,-2.8,0.0,0.0
2021-01-05 06:15:00,-2.8,0.0,0.0
2021-01-05 06:30:00,-2.8,0.0,0.0
2021-01-05 06:45:00,-2.8,0.0,0.0
2021-01-05 07:00:00,-2.8,0.0,0.0
2021-01-05 07:15:00,-2.8,0.0,0.0
2021-01-05 07:30:00,-2.8,0.0,0.0
2021-01-05 07:45:00,-2.8,0.0,0.0
2021-01-05 08:00:00,-2.8,0.0,0.0
2021-01-05 08:15:00,-3.075,0.0,0.0
2021-01-05 08:30:00,-3.35,0.0,0.0
2021-01-05 08:45:00,-3.625,0.0,0.0
2021-01-05 09:00:00,-3.9,25.0,0.0
2021-01-05 09:15:00,-3.9,31.0,0.0
2021-01-05 09:30:00,-3.9,37.0,0.0
2021-01-05 09:45:00,-3.9,42.5,0.0
2021-01-05 10:00:00,-3.9,48.0,0.0
2021-01-05 10:15:00,-4.175,53.5,0.0
2021-01-05 10:30:00,-4.45,59.0,0.0
2021-01-05 10:45:00,-4.725,64.25,57.5
2021-01-05 11:00:00,-5.0,69.5,115.0
2021-01-05 11:15:00,-5.0,74.75,172.5
2021-01-05 11:30:00,-5.0,80.0,230.0
2021-01-05 11:45:00,-5.0,80.0,294.25
2021-01-05 12:00:00,-5.0,80.0,358.5
2021-01-05 12:15:00,-4.725,80.0,422.75
2021-01-05 12:30:00,-4.45,80.0,487.0
2021-01-05 12:45:00,-4.175,77.25,467.25
2021-01-05 13:00:00,-3.9,74.5,447.5
2021-01-05 13:15:00,-3.625,71.75,427.75
2021-01-05 13:30:00,-3.35,69.0,408.0
2021-01-05 13:45:00,-3.075,64.5,346.25
2021-01-05 14:00:00,-2.8,60.0,284.5
2021-01-05 14:15:00,-3.075,55.5,222.75
2021-01-05 14:30:00,-3.35,51.0,161.0
2021-01-05 14:45:00,-3.625,42.25,123.25
2021-01-05 15:00:00,-3.9,33.5,85.5
2021-01-05 15:15:00,-4.175,24.75,47.75
2021-01-05 15:30:00,-4.45,16.0,10.0
2021-01-05 15:45:00,-4.725,12.0,7.5
2021-01-05 16:00:00,-5.0,8.0,5.0
2021-01-05 16:15:00,-5.275,4.0,2.5
2021-01-05 16:30:00,-5.55,0.0,0.0
2021-01-05 16:45:00,-5.824999999999999,0.0,0.0
2021-01-05 17:00:00,-6.1,0.0,0.0
2021-01-05 17:15:00,-6.525,0.0,0.0
2021-01-05 17:30:00,-6.949999999999999,0.0,0.0
2021-01-05 17:45:00,-7.375,0.0,0.0
2021-01-05 18:00:00,-7.8,0.0,0.0
2021-01-05 18:15:00,-7.8,0.0,0.0
2021-01-05 18:30:00,-7.8,0.0,0.0
2021-01-05 18:45:00,-7.8,0.0,0.0
2021-01-05 19:00:00,-7.8,0.0,0.0
2021-01-05 19:15:00,-8.075,0.0,0.0
2021-01-05 19:30:00,-8.35,0.0,0.0
2021-01-05 19:45:00,-8.625,0.0,0.0
2021-01-05 20:00:00,-8.9,0.0,0.0
2021-01-05 20:15:00,-8.9,0.0,0.0
2021-01-05 20:30:00,-8.9,0.0,0.0
2021-01-05 20:45:00,-8.9,0.0,0.0
2021-01-05 21:00:00,-8.9,0.0,0.0
2021-01-05 21:15:00,-8.9,0.0,0.0
2021-01-05 21:30:00,-8.9,0.0,0.0
2021-01-05 21:45:00,-8.9,0.0,0.0
2021-01-05 22:00:00,-8.9,0.0,0.0
2021-01-05 22:15:00,-9.45,0.0,0.0
2021-01-05 22:30:00,-10.0,0.0,0.0
2021-01-05 22:45:00,-10.55,0.0,0.0
2021-01-05 23:00:00,-11.1,0.0,0.0
2021-01-05 23:15:00,-11.1,0.0,0.0
2021-01-05 23:30:00,-11.1,0.0,0.0
2021-01-05 23:45:00,-11.1,0.0,0.0
2021-01-06 00:00:00,-11.1,0.0,0.0
2021-01-06 00:15:00,-11.1,0.0,0.0
2021-01-06 00:30:00,-11.1,0.0,0.0
2021-01-06 00:45:00,-11.1,0.0,0.0
2021-01-06 01:00:00,-11.1,0.0,0.0
2021-01-06 01:15:00,-11.1,0.0,0.0
2021-01-06 01:30:00,-11.1,0.0,0.0
2021-01-06 01:45:00,-11.1,0.0,0.0
2021-01-06 02:00:00,-11.1,0.0,0.0
2021-01-06 02:15:00,-11.1,0.0,0.0
2021-01-06 02:30:00,-11.1,0.0,0.0
2021-01-06 02:45:00,-11.1,0.0,0.0
2021-01-06 03:00:00,-11.1,0.0,0.0
2021-01-06 03:15:00,-10.825,0.0,0.0
2021-01-06 03:30:00,-10.55,0.0,0.0
2021-01-06 03:45:00,-10.275,0.0,0.0
2021-01-06 04:00:00,-10.0,0.0,0.0
2021-01-06 04:15:00,-10.55,0.0,0.0
2021-01-06 04:30:00,-11.1,0.0,0.0
2021-01-06 04:45:00,-11.65,0.0,0.0
2021-01-06 05:00:00,-12.2,0.0,0.0
2021-01-06 05:15:00,-11.925,0.0,0.0
2021-01-06 05:30:00,-11.65,0.0,0.0
2021-01-06 05:45:00,-11.375,0.0,0.0
2021-01-06 06:00:00,-11.1,0.0,0.0
2021-01-06 06:15:00,-11.1,0.0,0.0
2021-01-06 06:30:00,-11.1,0.0,0.0
2021-01-06 06:45:00,-11.1,0.0,0.0
2021-01-06 07:00:00,-11.1,0.0,0.0
2021-01-06 07:15:00,-11.1,0.0,0.0
2021-01-06 07:30:00,-11.1,0.0,0.0
2021-01-06 07:45:00,-11.1,0.0,0.0
2021-01-06 08:00:00,-11.1,0.0,0.0
2021-01-06 08:15:00,-11.1,0.0,0.0
2021-01-06 08:30:00,-11.1,0.0,0.0
2021-01-06 08:45:00,-11.1,0.0,0.0
2021-01-06 09:00:00,-11.1,52.0,85.5
2021-01-06 09:15:00,-10.825,62.0,87.75
2021-01-06 09:30:00,-10.55,72.0,90.0
2021-01-06 09:45:00,-10.275,79.5,117.5
2021-01-06 10:00:00,-10.0,87.0,145.0
2021-01-06 10:15:00,-9.525,94.5,172.5
2021-01-06 10:30:00,-9.05,102.0,200.0
2021-01-06 10:45:00,-8.575,100.0,267.75
2021-01-06 11:00:00,-8.1,98.0,335.5
2021-01-06 11:15:00,-7.6,96.0,403.25
2021-01-06 11:30:00,-7.1,94.0,471.0
2021-01-06 11:45:00,-6.6,88.0,488.25
2021-01-06 12:00:00,-6.1,82.0,505.5
2021-01-06 12:15:00,-5.549999999999999,76.0,522.75
2021-01-06 12:30:00,-5.0,70.0,540.0
2021-01-06 12:45:00,-4.449999999999999,70.0,508.25
